DiskSize,DiskType,Inputs,MachineType,NodeCount,PriceHourlyPerNode,ResponseTimes,Zone,PriceHourly,CPUPerNode,CPUs,NumberAndMachine
30,pd-standard,7916,g1-small,3,0.0285,2.161132,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,9268,g1-small,3,0.0285,2.435475,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,11559,g1-small,3,0.0285,3.148623,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,11304,g1-small,3,0.0285,3.12844,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,9662,g1-small,3,0.0285,2.799685,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,17354,g1-small,3,0.0285,3.39102,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,2713,g1-small,3,0.0285,3.319998,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,13673,g1-small,3,0.0285,2.781418,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,8844,g1-small,3,0.0285,5.782046,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,14955,g1-small,3,0.0285,3.304894,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,6228,g1-small,3,0.0285,2.17259,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,16219,g1-small,3,0.0285,3.494446,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,13429,g1-small,3,0.0285,4.950901,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,13132,g1-small,3,0.0285,3.409698,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,11417,g1-small,3,0.0285,3.393152,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,18073,g1-small,3,0.0285,3.250892,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,15172,g1-small,3,0.0285,4.684448,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,14210,g1-small,3,0.0285,2.082904,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,5700,g1-small,3,0.0285,2.575722,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,7529,g1-small,3,0.0285,1.776083,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,11600,g1-small,3,0.0285,4.301987,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,8534,g1-small,3,0.0285,1.756202,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,12748,g1-small,3,0.0285,1.708601,europe-west2-a,0.0855,0.5,1.5,3 g1-small's
30,pd-standard,6709,f1-micro,3,0.0086,4.176494,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13427,f1-micro,3,0.0086,2.624441,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,14468,f1-micro,3,0.0086,3.5722,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10158,f1-micro,3,0.0086,2.231745,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,7174,f1-micro,3,0.0086,2.027203,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,14285,f1-micro,3,0.0086,2.742146,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,9544,f1-micro,3,0.0086,1.549834,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,7655,f1-micro,3,0.0086,3.153911,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,9850,f1-micro,3,0.0086,2.6361,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,16021,f1-micro,3,0.0086,4.91469,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13201,f1-micro,3,0.0086,20.227098,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11134,f1-micro,3,0.0086,12.00121,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,8159,f1-micro,3,0.0086,1.079235,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13410,f1-micro,3,0.0086,4.0552150000000005,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13240,f1-micro,3,0.0086,4.101033999999999,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,7098,f1-micro,3,0.0086,1.8400349999999999,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11182,f1-micro,3,0.0086,2.801758,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11231,f1-micro,3,0.0086,1.7309259999999997,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,6586,f1-micro,3,0.0086,2.5762650000000002,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,9412,f1-micro,3,0.0086,2.782661,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,9183,f1-micro,3,0.0086,2.781621,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10974,f1-micro,3,0.0086,2.345336,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10721,f1-micro,3,0.0086,12.833198,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,12033,f1-micro,3,0.0086,12.94923,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11640,f1-micro,3,0.0086,14.777328,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10975,f1-micro,3,0.0086,3.1255599999999997,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10944,f1-micro,3,0.0086,2.7611060000000003,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,6106,f1-micro,3,0.0086,1.8692380000000002,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,8608,f1-micro,3,0.0086,4.044249,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,5607,f1-micro,3,0.0086,1.4887,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11178,f1-micro,3,0.0086,3.1671840000000002,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,6515,f1-micro,3,0.0086,1.1341459999999999,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,17698,f1-micro,3,0.0086,3.434822,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,9012,f1-micro,3,0.0086,1.5253219999999998,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,14029,f1-micro,3,0.0086,3.8305550000000004,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,16969,f1-micro,3,0.0086,6.953105,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,7456,f1-micro,3,0.0086,20.266756,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10949,f1-micro,3,0.0086,12.749834,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,18499,f1-micro,3,0.0086,4.421515,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10972,f1-micro,3,0.0086,2.625045,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,14012,f1-micro,3,0.0086,3.572162,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13418,f1-micro,3,0.0086,2.231798,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,7308,f1-micro,3,0.0086,2.027821,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10669,f1-micro,3,0.0086,2.742516,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,7185,f1-micro,3,0.0086,1.5486959999999999,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10117,f1-micro,3,0.0086,3.15433,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,12617,f1-micro,3,0.0086,2.637851,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10226,f1-micro,3,0.0086,4.915552,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,14340,f1-micro,3,0.0086,20.226465,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,8106,f1-micro,3,0.0086,12.00048,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10571,f1-micro,3,0.0086,1.72e-4,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11889,f1-micro,3,0.0086,2.383568,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,9827,f1-micro,3,0.0086,1.852086,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,12423,f1-micro,3,0.0086,2.089568,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,6870,f1-micro,3,0.0086,3.643394,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10450,f1-micro,3,0.0086,2.232944,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,9941,f1-micro,3,0.0086,4.18095,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,8125,f1-micro,3,0.0086,2.209665,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13659,f1-micro,3,0.0086,3.882164,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,6058,f1-micro,3,0.0086,2.294633,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,15222,f1-micro,3,0.0086,4.973492,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,12054,f1-micro,3,0.0086,5.314357,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13607,f1-micro,3,0.0086,24.742155,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10386,f1-micro,3,0.0086,3.290302,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,12649,f1-micro,3,0.0086,2.650805,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10787,f1-micro,3,0.0086,3.530555,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11709,f1-micro,3,0.0086,2.42827,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,15718,f1-micro,3,0.0086,3.588568,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,12403,f1-micro,3,0.0086,2.906866,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,7777,f1-micro,3,0.0086,1.833272,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,8171,f1-micro,3,0.0086,1.965888,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,15119,f1-micro,3,0.0086,3.782137,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13871,f1-micro,3,0.0086,2.955738,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,9565,f1-micro,3,0.0086,14.865963,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11100,f1-micro,3,0.0086,22.905697,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11320,f1-micro,3,0.0086,2.840694,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,7843,f1-micro,3,0.0086,2.651587,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,14924,f1-micro,3,0.0086,3.529292,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11571,f1-micro,3,0.0086,2.521606,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,12157,f1-micro,3,0.0086,3.489296,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,9837,f1-micro,3,0.0086,3.283802,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11146,f1-micro,3,0.0086,2.385093,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11931,f1-micro,3,0.0086,2.821742,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10986,f1-micro,3,0.0086,3.642472,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,8970,f1-micro,3,0.0086,7.964865,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11355,f1-micro,3,0.0086,20.126763,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13695,f1-micro,3,0.0086,10.845008,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,12094,f1-micro,3,0.0086,1.628927,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,8042,f1-micro,3,0.0086,2.258301,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,12610,f1-micro,3,0.0086,4.334353,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10546,f1-micro,3,0.0086,1.571609,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,12053,f1-micro,3,0.0086,3.831538,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,9316,f1-micro,3,0.0086,1.910437,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,12536,f1-micro,3,0.0086,3.280908,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13038,f1-micro,3,0.0086,2.38554,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11627,f1-micro,3,0.0086,2.819988,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,9592,f1-micro,3,0.0086,3.645647,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,15354,f1-micro,3,0.0086,7.964877,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,12943,f1-micro,3,0.0086,24.741722,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,8875,f1-micro,3,0.0086,3.81555,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10448,f1-micro,3,0.0086,4.444355000000002,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10756,f1-micro,3,0.0086,3.5930230000000005,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,17439,f1-micro,3,0.0086,4.771102,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10273,f1-micro,3,0.0086,3.3194879999999998,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,14377,f1-micro,3,0.0086,23.272661,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13439,f1-micro,3,0.0086,25.096,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10722,f1-micro,3,0.0086,2.6267970000000003,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13013,f1-micro,3,0.0086,2.4008,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,18993,f1-micro,3,0.0086,3.980605,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,14316,f1-micro,3,0.0086,5.338891,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,14111,f1-micro,3,0.0086,2.7273560000000003,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10740,f1-micro,3,0.0086,5.8644440000000015,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,12002,f1-micro,3,0.0086,23.183609,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13557,f1-micro,3,0.0086,27.467254999999998,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10833,f1-micro,3,0.0086,3.4733330000000002,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11805,f1-micro,3,0.0086,4.44477,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11505,f1-micro,3,0.0086,3.59334,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11698,f1-micro,3,0.0086,4.771369,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,14464,f1-micro,3,0.0086,3.3194410000000003,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,10600,f1-micro,3,0.0086,17.780015,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,9938,f1-micro,3,0.0086,15.248638,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,15250,f1-micro,3,0.0086,20.991999,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,7934,f1-micro,3,0.0086,1.8899999999999999e-4,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,7439,f1-micro,3,0.0086,1.1899999999999999e-4,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,14643,f1-micro,3,0.0086,1.9543700000000002,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11900,f1-micro,3,0.0086,2.971058,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13979,f1-micro,3,0.0086,5.339992,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13826,f1-micro,3,0.0086,2.8998,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11853,f1-micro,3,0.0086,5.608447,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,11215,f1-micro,3,0.0086,1.308849,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,13398,f1-micro,3,0.0086,23.271319000000002,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,14543,f1-micro,3,0.0086,25.004967,europe-west2-a,0.0258,0.2,0.6000000000000001,3 f1-micro's
30,pd-standard,16177,f1-micro,8,0.0086,2.240304,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,9357,f1-micro,8,0.0086,2.689218,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,11311,f1-micro,8,0.0086,3.744598,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,8885,f1-micro,8,0.0086,1.421738,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,9065,f1-micro,8,0.0086,5.657634,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,9585,f1-micro,8,0.0086,0.73831,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,10618,f1-micro,8,0.0086,2.237501,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,6813,f1-micro,8,0.0086,1.436315,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,9600,f1-micro,8,0.0086,2.573754,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,7817,f1-micro,8,0.0086,2.73729,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,8923,f1-micro,8,0.0086,1.173821,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,12799,f1-micro,8,0.0086,3.407412,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,12962,f1-micro,8,0.0086,10.907527,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,8335,f1-micro,8,0.0086,19.760372,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,13575,f1-micro,8,0.0086,4.382146,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,10045,f1-micro,8,0.0086,2.562426,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,11983,f1-micro,8,0.0086,2.759504,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,19260,f1-micro,8,0.0086,4.480614,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,6407,f1-micro,8,0.0086,2.141699,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,10292,f1-micro,8,0.0086,2.531769,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,14217,f1-micro,8,0.0086,2.811545,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,13817,f1-micro,8,0.0086,3.171649,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,4857,f1-micro,8,0.0086,1.480241,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,10851,f1-micro,8,0.0086,1.663374,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,12026,f1-micro,8,0.0086,7.59737,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,10412,f1-micro,8,0.0086,14.23627,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,11037,f1-micro,8,0.0086,15.514382,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,10431,f1-micro,8,0.0086,3.816678,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,8295,f1-micro,8,0.0086,1.429288,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,11482,f1-micro,8,0.0086,2.361454,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,6340,f1-micro,8,0.0086,2.979806,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,15848,f1-micro,8,0.0086,3.979917,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,7100,f1-micro,8,0.0086,2.593129,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,7272,f1-micro,8,0.0086,1.879267,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,12798,f1-micro,8,0.0086,4.532005,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,11894,f1-micro,8,0.0086,1.534849,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,5137,f1-micro,8,0.0086,1.729083,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,8571,f1-micro,8,0.0086,1.996076,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,12444,f1-micro,8,0.0086,15.418408,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,11678,f1-micro,8,0.0086,8.4964,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,5374,f1-micro,8,0.0086,12.514121,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,11579,f1-micro,8,0.0086,4.40956,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,12491,f1-micro,8,0.0086,2.562273,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,11571,f1-micro,8,0.0086,2.760458,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,11311,f1-micro,8,0.0086,4.479764,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,12870,f1-micro,8,0.0086,2.141643,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,11346,f1-micro,8,0.0086,2.533113,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,12462,f1-micro,8,0.0086,2.810901,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,8610,f1-micro,8,0.0086,3.171494,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,9923,f1-micro,8,0.0086,1.480547,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,8648,f1-micro,8,0.0086,1.662956,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,13231,f1-micro,8,0.0086,7.598483,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,6207,f1-micro,8,0.0086,14.241808,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,15349,f1-micro,8,0.0086,15.513657,europe-west2-a,0.0688,0.2,1.6,8 f1-micro's
30,pd-standard,8416,f1-micro,6,0.0086,0.69455,europe-west2-a,0.0516,0.2,1.2000000000000002,6 f1-micro's
30,pd-standard,10010,f1-micro,6,0.0086,2.2860080000000003,europe-west2-a,0.0516,0.2,1.2000000000000002,6 f1-micro's
30,pd-standard,11896,f1-micro,6,0.0086,3.026025,europe-west2-a,0.0516,0.2,1.2000000000000002,6 f1-micro's
30,pd-standard,12173,f1-micro,6,0.0086,2.87727,europe-west2-a,0.0516,0.2,1.2000000000000002,6 f1-micro's
30,pd-standard,10639,f1-micro,6,0.0086,2.8969970000000003,europe-west2-a,0.0516,0.2,1.2000000000000002,6 f1-micro's
30,pd-standard,11162,f1-micro,6,0.0086,2.9372119999999997,europe-west2-a,0.0516,0.2,1.2000000000000002,6 f1-micro's
30,pd-standard,7039,f1-micro,6,0.0086,2.073297,europe-west2-a,0.0516,0.2,1.2000000000000002,6 f1-micro's
30,pd-standard,7118,f1-micro,6,0.0086,2.3427290000000003,europe-west2-a,0.0516,0.2,1.2000000000000002,6 f1-micro's
30,pd-standard,15805,f1-micro,6,0.0086,9.499999999999999e-5,europe-west2-a,0.0516,0.2,1.2000000000000002,6 f1-micro's
30,pd-standard,13221,f1-micro,6,0.0086,14.228145000000001,europe-west2-a,0.0516,0.2,1.2000000000000002,6 f1-micro's
30,pd-standard,13025,f1-micro,6,0.0086,27.000625,europe-west2-a,0.0516,0.2,1.2000000000000002,6 f1-micro's
30,pd-standard,13356,f1-micro,6,0.0086,1.76e-4,europe-west2-a,0.0516,0.2,1.2000000000000002,6 f1-micro's
30,pd-standard,10697,f1-micro,6,0.0086,1.28e-4,europe-west2-a,0.0516,0.2,1.2000000000000002,6 f1-micro's
